timestamp,signal,value,raw
1784906503.228074,rear_speed_band,0.0,0
1784906503.228111,engine_torque,166,166
1784906503.228111,shift_cut_active,off,0
1784906503.228111,shift_blip_active,off,0
1784906503.228145,gear_position,N,0
1784906503.228145,clutch,RELEASED,0
1784906503.228145,shift_failed,OK,0
1784906503.235880,engine_torque,166,166
1784906503.235880,shift_cut_active,off,0
1784906503.235880,shift_blip_active,off,0
1784906503.240332,gear_position,N,0
1784906503.240332,clutch,RELEASED,0
1784906503.240332,shift_failed,OK,0
1784906503.250284,wheel_speed_rear,0.0,0
1784906503.250284,wheel_speed_front,0.0,0
1784906503.250284,rear_speed_band,0.0,0
1784906503.254855,kill_switch,RUN,1
1784906503.254855,time_bin_541_d3,0,0
1784906503.254855,engine_on_counter,0,0
1784906503.254855,engine_off_counter,19,19
1784906503.259505,wheel_speed_rear,0.0,0
1784906503.259505,wheel_speed_front,0.0,0
1784906503.259505,rear_speed_band,0.0,0
1784906503.267766,signal_12a_d1_bit2,1,1
1784906503.267766,abs_lamp,LIT,1
1784906503.278626,engine_torque,166,166
1784906503.278626,shift_cut_active,off,0
1784906503.278626,shift_blip_active,off,0
1784906503.278726,gear_position,N,0
1784906503.278726,clutch,RELEASED,0
1784906503.278726,shift_failed,OK,0
1784906503.278763,coolant_temp,23.6,236
1784906503.278763,fuel_injection_setpoint,0,0
1784906503.278763,side_stand,DOWN,0
1784906503.283712,wheel_speed_rear,0.0,0
1784906503.283712,wheel_speed_front,0.0,0
1784906503.283712,rear_speed_band,0.0,0
1784906503.283790,engine_torque,166,166
1784906503.283790,shift_cut_active,off,0
1784906503.283790,shift_blip_active,off,0
1784906503.292970,gear_position,N,0
1784906503.292970,clutch,RELEASED,0
1784906503.292970,shift_failed,OK,0
1784906503.297498,wheel_speed_rear,0.0,0
1784906503.297498,wheel_speed_front,0.0,0
1784906503.297498,rear_speed_band,0.0,0
1784906503.307421,wheel_speed_rear,0.0,0
